subject,verb,score,priming_amount,group,modality,test,trial_order,time,cloze,wmc,rec_pre
17,sing,0,13,exp,FTF,prod2,6,post2,19,97,5
18,hear,0,16,exp,FTF,prod2,5,a_pre,33,74,6
18,sing,0,16,exp,FTF,prod2,6,a_pre,33,74,6
18,store,0,16,exp,FTF,prod2,8,a_pre,33,74,6
18,boil,0,16,exp,FTF,prod2,9,a_pre,33,74,6
18,drink,0,16,exp,FTF,prod2,12,a_pre,33,74,6
18,eat,0,16,exp,FTF,prod3,1,post1,33,74,6
18,perform,0,16,exp,FTF,prod3,7,post1,33,74,6
19,select,0,40,exp,FTF,prod2,2,a_pre,28,69,7
19,study,0,40,exp,FTF,prod2,4,a_pre,28,69,7
19,hear,0,40,exp,FTF,prod2,5,a_pre,28,69,7
19,cut,0,40,exp,FTF,prod2,7,a_pre,28,69,7
19,store,0,40,exp,FTF,prod2,8,a_pre,28,69,7
19,shave,0,40,exp,FTF,prod1,4,post1,28,69,7
19,lose,0,40,exp,FTF,prod1,5,post1,28,69,7
19,learn,0,40,exp,FTF,prod1,7,post1,28,69,7
19,take,0,40,exp,FTF,prod1,11,post1,28,69,7
19,record,0,40,exp,FTF,prod3,2,post2,28,69,7
20,harvest,0,18,exp,FTF,prod1,2,post2,31,76,5
20,shave,0,18,exp,FTF,prod1,4,post2,31,76,5
20,lose,0,18,exp,FTF,prod1,5,post2,31,76,5
21,select,0,12,exp,FTF,prod2,2,a_pre,23,41,6
21,eat,0,12,exp,FTF,prod3,1,post1,23,41,6
21,record,0,12,exp,FTF,prod3,2,post1,23,41,6
21,organize,0,12,exp,FTF,prod3,3,post1,23,41,6
21,display,0,12,exp,FTF,prod3,4,post1,23,41,6
21,wash,0,12,exp,FTF,prod3,5,post1,23,41,6
21,measure,0,12,exp,FTF,prod3,9,post1,23,41,6
21,pour,0,12,exp,FTF,prod3,10,post1,23,41,6
21,have,0,12,exp,FTF,prod3,11,post1,23,41,6
21,wipe,0,12,exp,FTF,prod3,12,post1,23,41,6
21,park,0,12,exp,FTF,prod1,1,post2,23,41,6
21,harvest,0,12,exp,FTF,prod1,2,post2,23,41,6
21,cover,0,12,exp,FTF,prod1,3,post2,23,41,6
21,shave,0,12,exp,FTF,prod1,4,post2,23,41,6
21,put,0,12,exp,FTF,prod1,6,post2,23,41,6
21,learn,0,12,exp,FTF,prod1,7,post2,23,41,6
21,change,0,12,exp,FTF,prod1,8,post2,23,41,6
21,hang,0,12,exp,FTF,prod1,10,post2,23,41,6
21,cook,0,12,exp,FTF,prod1,12,post2,23,41,6
22,select,0,3,exp,FTF,prod2,2,a_pre,15,70,2
22,park,0,3,exp,FTF,prod1,1,post1,15,70,2
22,harvest,0,3,exp,FTF,prod1,2,post1,15,70,2
22,cover,0,3,exp,FTF,prod1,3,post1,15,70,2
22,shave,0,3,exp,FTF,prod1,4,post1,15,70,2
22,lose,0,3,exp,FTF,prod1,5,post1,15,70,2
22,put,0,3,exp,FTF,prod1,6,post1,15,70,2
22,learn,0,3,exp,FTF,prod1,7,post1,15,70,2
22,change,0,3,exp,FTF,prod1,8,post1,15,70,2
22,receive,0,3,exp,FTF,prod1,9,post1,15,70,2
22,hang,0,3,exp,FTF,prod1,10,post1,15,70,2
22,take,0,3,exp,FTF,prod1,11,post1,15,70,2
22,cook,0,3,exp,FTF,prod1,12,post1,15,70,2
22,eat,0,3,exp,FTF,prod3,1,post2,15,70,2
22,record,0,3,exp,FTF,prod3,2,post2,15,70,2
22,display,0,3,exp,FTF,prod3,4,post2,15,70,2
22,wash,0,3,exp,FTF,prod3,5,post2,15,70,2
22,pump,0,3,exp,FTF,prod3,6,post2,15,70,2
22,perform,0,3,exp,FTF,prod3,7,post2,15,70,2
22,stack,0,3,exp,FTF,prod3,8,post2,15,70,2
22,measure,0,3,exp,FTF,prod3,9,post2,15,70,2
22,pour,0,3,exp,FTF,prod3,10,post2,15,70,2
22,wipe,0,3,exp,FTF,prod3,12,post2,15,70,2
23,cut,0,36,exp,FTF,prod2,7,a_pre,32,77,1
23,record,0,36,exp,FTF,prod3,2,post1,32,77,1
23,organize,0,36,exp,FTF,prod3,3,post1,32,77,1
23,display,0,36,exp,FTF,prod3,4,post1,32,77,1
23,pour,0,36,exp,FTF,prod3,10,post1,32,77,1
23,shave,0,36,exp,FTF,prod1,4,post2,32,77,1
23,lose,0,36,exp,FTF,prod1,5,post2,32,77,1
23,learn,0,36,exp,FTF,prod1,7,post2,32,77,1
23,change,0,36,exp,FTF,prod1,8,post2,32,77,1
24,scrub,0,7,exp,FTF,prod2,11,post2,5,54,4
25,harvest,0,27,exp,FTF,prod1,2,a_pre,29,78,4
25,cover,0,27,exp,FTF,prod1,3,a_pre,29,78,4
25,shave,0,27,exp,FTF,prod1,4,a_pre,29,78,4
25,lose,0,27,exp,FTF,prod1,5,a_pre,29,78,4
25,put,0,27,exp,FTF,prod1,6,a_pre,29,78,4
25,learn,0,27,exp,FTF,prod1,7,a_pre,29,78,4
25,change,0,27,exp,FTF,prod1,8,a_pre,29,78,4
25,receive,0,27,exp,FTF,prod1,9,a_pre,29,78,4
25,hang,0,27,exp,FTF,prod1,10,a_pre,29,78,4
25,take,0,27,exp,FTF,prod1,11,a_pre,29,78,4
25,cook,0,27,exp,FTF,prod1,12,a_pre,29,78,4
25,record,0,27,exp,FTF,prod3,2,post1,29,78,4
25,organize,0,27,exp,FTF,prod3,3,post1,29,78,4
25,display,0,27,exp,FTF,prod3,4,post1,29,78,4
26,park,0,9,exp,FTF,prod1,1,a_pre,26,66,2
26,cover,0,9,exp,FTF,prod1,3,a_pre,26,66,2
26,shave,0,9,exp,FTF,prod1,4,a_pre,26,66,2
26,change,0,9,exp,FTF,prod1,8,a_pre,26,66,2
26,record,0,9,exp,FTF,prod3,2,post1,26,66,2
26,organize,0,9,exp,FTF,prod3,3,post1,26,66,2
26,display,0,9,exp,FTF,prod3,4,post1,26,66,2
26,perform,0,9,exp,FTF,prod3,7,post1,26,66,2
26,measure,0,9,exp,FTF,prod3,9,post1,26,66,2
26,pour,0,9,exp,FTF,prod3,10,post1,26,66,2
26,select,0,9,exp,FTF,prod2,2,post2,26,66,2
26,study,0,9,exp,FTF,prod2,4,post2,26,66,2
27,record,0,34,exp,FTF,prod3,2,post1,24,85,2
27,display,0,34,exp,FTF,prod3,4,post1,24,85,2
27,wash,0,34,exp,FTF,prod3,5,post1,24,85,2
27,stack,0,34,exp,FTF,prod3,8,post1,24,85,2
27,set,0,34,exp,FTF,prod2,1,post2,24,85,2
27,hear,0,34,exp,FTF,prod2,5,post2,24,85,2
27,cut,0,34,exp,FTF,prod2,7,post2,24,85,2
27,boil,0,34,exp,FTF,prod2,9,post2,24,85,2
27,vacuum,0,34,exp,FTF,prod2,10,post2,24,85,2
27,scrub,0,34,exp,FTF,prod2,11,post2,24,85,2
27,drink,0,34,exp,FTF,prod2,12,post2,24,85,2
55,eat,0,30,exp,FTF,prod3,1,post1,25,68,6
55,organize,0,30,exp,FTF,prod3,3,post1,25,68,6
55,pump,0,30,exp,FTF,prod3,6,post1,25,68,6
55,stack,0,30,exp,FTF,prod3,8,post1,25,68,6
55,lose,0,30,exp,FTF,prod1,5,post2,25,68,6
56,set,0,0,exp,FTF,prod2,1,post1,29,69,6
56,select,0,0,exp,FTF,prod2,2,post1,29,69,6
56,mount,0,0,exp,FTF,prod2,3,post1,29,69,6
56,hear,0,0,exp,FTF,prod2,5,post1,29,69,6
56,store,0,0,exp,FTF,prod2,8,post1,29,69,6
56,boil,0,0,exp,FTF,prod2,9,post1,29,69,6
56,vacuum,0,0,exp,FTF,prod2,10,post1,29,69,6
56,scrub,0,0,exp,FTF,prod2,11,post1,29,69,6
56,drink,0,0,exp,FTF,prod2,12,post1,29,69,6
56,lose,0,0,exp,FTF,prod1,5,post2,29,69,6
56,learn,0,0,exp,FTF,prod1,7,post2,29,69,6
56,hang,0,0,exp,FTF,prod1,10,post2,29,69,6
59,harvest,0,13,exp,FTF,prod1,2,a_pre,34,101,5
59,shave,0,13,exp,FTF,prod1,4,a_pre,34,101,5
59,lose,0,13,exp,FTF,prod1,5,a_pre,34,101,5
59,learn,0,13,exp,FTF,prod1,7,a_pre,34,101,5
59,hang,0,13,exp,FTF,prod1,10,a_pre,34,101,5
59,take,0,13,exp,FTF,prod1,11,a_pre,34,101,5
59,cook,0,13,exp,FTF,prod1,12,a_pre,34,101,5
59,record,0,13,exp,FTF,prod3,2,post1,34,101,5
59,organize,0,13,exp,FTF,prod3,3,post1,34,101,5
59,display,0,13,exp,FTF,prod3,4,post1,34,101,5
59,wash,0,13,exp,FTF,prod3,5,post1,34,101,5
59,pump,0,13,exp,FTF,prod3,6,post1,34,101,5
59,perform,0,13,exp,FTF,prod3,7,post1,34,101,5
59,stack,0,13,exp,FTF,prod3,8,post1,34,101,5
59,measure,0,13,exp,FTF,prod3,9,post1,34,101,5
59,pour,0,13,exp,FTF,prod3,10,post1,34,101,5
59,wipe,0,13,exp,FTF,prod3,12,post1,34,101,5
59,set,0,13,exp,FTF,prod2,1,post2,34,101,5
59,select,0,13,exp,FTF,prod2,2,post2,34,101,5
59,mount,0,13,exp,FTF,prod2,3,post2,34,101,5
59,study,0,13,exp,FTF,prod2,4,post2,34,101,5
59,hear,0,13,exp,FTF,prod2,5,post2,34,101,5
59,cut,0,13,exp,FTF,prod2,7,post2,34,101,5
59,boil,0,13,exp,FTF,prod2,9,post2,34,101,5
59,vacuum,0,13,exp,FTF,prod2,10,post2,34,101,5
59,scrub,0,13,exp,FTF,prod2,11,post2,34,101,5
61,set,0,33,exp,FTF,prod2,1,post1,33,88,15
61,store,0,33,exp,FTF,prod2,8,post1,33,88,15
61,scrub,0,33,exp,FTF,prod2,11,post1,33,88,15
101,learn,0,72,exp,CMC,prod1,7,a_pre,29,78,16
101,select,0,72,exp,CMC,prod2,2,post1,29,78,16
102,change,0,51,exp,CMC,prod1,8,a_pre,20,79,5
102,receive,0,51,exp,CMC,prod1,9,a_pre,20,79,5
102,take,0,51,exp,CMC,prod1,11,a_pre,20,79,5
102,scrub,0,51,exp,CMC,prod2,11,post1,20,79,5
102,record,0,51,exp,CMC,prod3,2,post2,20,79,5
102,wash,0,51,exp,CMC,prod3,5,post2,20,79,5
102,measure,0,51,exp,CMC,prod3,9,post2,20,79,5
104,hear,0,30,exp,CMC,prod2,5,post1,40,66,17
104,boil,0,30,exp,CMC,prod2,9,post1,40,66,17
105,wash,0,20,exp,CMC,prod3,5,a_pre,17,52,5
105,perform,0,20,exp,CMC,prod3,7,a_pre,17,52,5
105,have,0,20,exp,CMC,prod3,11,a_pre,17,52,5
105,cover,0,20,exp,CMC,prod1,3,post1,17,52,5
105,shave,0,20,exp,CMC,prod1,4,post1,17,52,5
105,lose,0,20,exp,CMC,prod1,5,post1,17,52,5
105,put,0,20,exp,CMC,prod1,6,post1,17,52,5
105,change,0,20,exp,CMC,prod1,8,post1,17,52,5
105,hang,0,20,exp,CMC,prod1,10,post1,17,52,5
105,store,0,20,exp,CMC,prod2,8,post2,17,52,5
105,vacuum,0,20,exp,CMC,prod2,10,post2,17,52,5
105,scrub,0,20,exp,CMC,prod2,11,post2,17,52,5
107,study,0,8,exp,CMC,prod2,4,post2,11,74,6
107,hear,0,8,exp,CMC,prod2,5,post2,11,74,6
107,sing,0,8,exp,CMC,prod2,6,post2,11,74,6
107,drink,0,8,exp,CMC,prod2,12,post2,11,74,6
108,harvest,0,38,exp,CMC,prod1,2,a_pre,37,84,8
108,learn,0,38,exp,CMC,prod1,7,a_pre,37,84,8
108,select,0,38,exp,CMC,prod2,2,post1,37,84,8
108,record,0,38,exp,CMC,prod3,2,post2,37,84,8
108,organize,0,38,exp,CMC,prod3,3,post2,37,84,8
108,wash,0,38,exp,CMC,prod3,5,post2,37,84,8
108,perform,0,38,exp,CMC,prod3,7,post2,37,84,8
108,measure,0,38,exp,CMC,prod3,9,post2,37,84,8
108,wipe,0,38,exp,CMC,prod3,12,post2,37,84,8
110,shave,0,43,exp,CMC,prod1,4,a_pre,29,57,4
110,record,0,43,exp,CMC,prod3,2,post2,29,57,4
110,measure,0,43,exp,CMC,prod3,9,post2,29,57,4
111,park,0,70,exp,CMC,prod1,1,post2,36,63,6
111,cover,0,70,exp,CMC,prod1,3,post2,36,63,6
111,lose,0,70,exp,CMC,prod1,5,post2,36,63,6
111,receive,0,70,exp,CMC,prod1,9,post2,36,63,6
112,lose,0,54,exp,CMC,prod1,5,post1,32,93,5
112,change,0,54,exp,CMC,prod1,8,post1,32,93,5
112,receive,0,54,exp,CMC,prod1,9,post1,32,93,5
113,park,0,8,exp,CMC,prod1,1,post1,13,94,5
113,cover,0,8,exp,CMC,prod1,3,post1,13,94,5
113,shave,0,8,exp,CMC,prod1,4,post1,13,94,5
113,lose,0,8,exp,CMC,prod1,5,post1,13,94,5
113,learn,0,8,exp,CMC,prod1,7,post1,13,94,5
113,change,0,8,exp,CMC,prod1,8,post1,13,94,5
113,receive,0,8,exp,CMC,prod1,9,post1,13,94,5
113,hang,0,8,exp,CMC,prod1,10,post1,13,94,5
113,take,0,8,exp,CMC,prod1,11,post1,13,94,5
113,cook,0,8,exp,CMC,prod1,12,post1,13,94,5
113,hear,0,8,exp,CMC,prod2,5,post2,13,94,5
113,sing,0,8,exp,CMC,prod2,6,post2,13,94,5
113,cut,0,8,exp,CMC,prod2,7,post2,13,94,5
113,store,0,8,exp,CMC,prod2,8,post2,13,94,5
113,boil,0,8,exp,CMC,prod2,9,post2,13,94,5
113,vacuum,0,8,exp,CMC,prod2,10,post2,13,94,5
113,scrub,0,8,exp,CMC,prod2,11,post2,13,94,5
113,drink,0,8,exp,CMC,prod2,12,post2,13,94,5
114,harvest,0,9,exp,CMC,prod1,2,a_pre,33,57,2
114,lose,0,9,exp,CMC,prod1,5,a_pre,33,57,2
114,put,0,9,exp,CMC,prod1,6,a_pre,33,57,2
114,learn,0,9,exp,CMC,prod1,7,a_pre,33,57,2
114,hang,0,9,exp,CMC,prod1,10,a_pre,33,57,2
114,take,0,9,exp,CMC,prod1,11,a_pre,33,57,2
114,set,0,9,exp,CMC,prod2,1,post1,33,57,2
114,store,0,9,exp,CMC,prod2,8,post1,33,57,2
115,cut,0,34,exp,CMC,prod2,7,post1,34,71,0
115,eat,0,34,exp,CMC,prod3,1,post2,34,71,0
115,record,0,34,exp,CMC,prod3,2,post2,34,71,0
115,organize,0,34,exp,CMC,prod3,3,post2,34,71,0
115,display,0,34,exp,CMC,prod3,4,post2,34,71,0
115,wash,0,34,exp,CMC,prod3,5,post2,34,71,0
115,pump,0,34,exp,CMC,prod3,6,post2,34,71,0
115,perform,0,34,exp,CMC,prod3,7,post2,34,71,0
115,stack,0,34,exp,CMC,prod3,8,post2,34,71,0
115,measure,0,34,exp,CMC,prod3,9,post2,34,71,0
115,pour,0,34,exp,CMC,prod3,10,post2,34,71,0
115,have,0,34,exp,CMC,prod3,11,post2,34,71,0
115,wipe,0,34,exp,CMC,prod3,12,post2,34,71,0
116,park,0,46,exp,CMC,prod1,1,a_pre,39,70,9
116,cover,0,46,exp,CMC,prod1,3,a_pre,39,70,9
116,learn,0,46,exp,CMC,prod1,7,a_pre,39,70,9
116,change,0,46,exp,CMC,prod1,8,a_pre,39,70,9
116,receive,0,46,exp,CMC,prod1,9,a_pre,39,70,9
116,take,0,46,exp,CMC,prod1,11,a_pre,39,70,9
116,cook,0,46,exp,CMC,prod1,12,a_pre,39,70,9
116,perform,0,46,exp,CMC,prod3,7,post2,39,70,9
117,record,0,18,exp,CMC,prod3,2,post1,39,57,6
117,organize,0,18,exp,CMC,prod3,3,post1,39,57,6
117,display,0,18,exp,CMC,prod3,4,post1,39,57,6
117,measure,0,18,exp,CMC,prod3,9,post1,39,57,6
117,pour,0,18,exp,CMC,prod3,10,post1,39,57,6
117,wipe,0,18,exp,CMC,prod3,12,post1,39,57,6
117,lose,0,18,exp,CMC,prod1,5,post2,39,57,6
117,put,0,18,exp,CMC,prod1,6,post2,39,57,6
117,learn,0,18,exp,CMC,prod1,7,post2,39,57,6
117,change,0,18,exp,CMC,prod1,8,post2,39,57,6
117,receive,0,18,exp,CMC,prod1,9,post2,39,57,6
117,hang,0,18,exp,CMC,prod1,10,post2,39,57,6
118,display,0,72,exp,CMC,prod3,4,post1,23,73,5
119,store,0,52,exp,CMC,prod2,8,a_pre,38,78,8
119,perform,0,52,exp,CMC,prod3,7,post1,38,78,8
120,drink,0,64,exp,CMC,prod2,12,a_pre,36,81,6
121,wipe,0,44,exp,CMC,prod3,12,a_pre,32,90,18
122,store,0,62,exp,CMC,prod2,8,a_pre,40,90,11
122,vacuum,0,62,exp,CMC,prod2,10,a_pre,40,90,11
122,display,0,62,exp,CMC,prod3,4,post1,40,90,11
122,wipe,0,62,exp,CMC,prod3,12,post1,40,90,11
122,harvest,0,62,exp,CMC,prod1,2,post2,40,90,11
122,cover,0,62,exp,CMC,prod1,3,post2,40,90,11
122,shave,0,62,exp,CMC,prod1,4,post2,40,90,11
122,put,0,62,exp,CMC,prod1,6,post2,40,90,11
122,change,0,62,exp,CMC,prod1,8,post2,40,90,11
122,cook,0,62,exp,CMC,prod1,12,post2,40,90,11
123,study,0,0,exp,CMC,prod2,4,a_pre,25,56,5
123,cut,0,0,exp,CMC,prod2,7,a_pre,25,56,5
123,record,0,0,exp,CMC,prod3,2,post1,25,56,5
123,display,0,0,exp,CMC,prod3,4,post1,25,56,5
123,wash,0,0,exp,CMC,prod3,5,post1,25,56,5
123,pump,0,0,exp,CMC,prod3,6,post1,25,56,5
123,perform,0,0,exp,CMC,prod3,7,post1,25,56,5
123,stack,0,0,exp,CMC,prod3,8,post1,25,56,5
123,measure,0,0,exp,CMC,prod3,9,post1,25,56,5
123,pour,0,0,exp,CMC,prod3,10,post1,25,56,5
123,have,0,0,exp,CMC,prod3,11,post1,25,56,5
123,park,0,0,exp,CMC,prod1,1,post2,25,56,5
123,harvest,0,0,exp,CMC,prod1,2,post2,25,56,5
123,shave,0,0,exp,CMC,prod1,4,post2,25,56,5
123,put,0,0,exp,CMC,prod1,6,post2,25,56,5
123,learn,0,0,exp,CMC,prod1,7,post2,25,56,5
123,change,0,0,exp,CMC,prod1,8,post2,25,56,5
123,receive,0,0,exp,CMC,prod1,9,post2,25,56,5
123,hang,0,0,exp,CMC,prod1,10,post2,25,56,5
123,take,0,0,exp,CMC,prod1,11,post2,25,56,5
123,cook,0,0,exp,CMC,prod1,12,post2,25,56,5
124,study,0,18,exp,CMC,prod2,4,a_pre,36,84,6
124,record,0,18,exp,CMC,prod3,2,post1,36,84,6
124,organize,0,18,exp,CMC,prod3,3,post1,36,84,6
124,display,0,18,exp,CMC,prod3,4,post1,36,84,6
124,wash,0,18,exp,CMC,prod3,5,post1,36,84,6
124,perform,0,18,exp,CMC,prod3,7,post1,36,84,6
124,stack,0,18,exp,CMC,prod3,8,post1,36,84,6
124,measure,0,18,exp,CMC,prod3,9,post1,36,84,6
124,pour,0,18,exp,CMC,prod3,10,post1,36,84,6
124,wipe,0,18,exp,CMC,prod3,12,post1,36,84,6
125,select,0,2,exp,CMC,prod2,2,a_pre,10,69,5
125,study,0,2,exp,CMC,prod2,4,a_pre,10,69,5
125,hear,0,2,exp,CMC,prod2,5,a_pre,10,69,5
125,store,0,2,exp,CMC,prod2,8,a_pre,10,69,5
125,record,0,2,exp,CMC,prod3,2,post1,10,69,5
125,wash,0,2,exp,CMC,prod3,5,post1,10,69,5
125,pump,0,2,exp,CMC,prod3,6,post1,10,69,5
125,perform,0,2,exp,CMC,prod3,7,post1,10,69,5
125,stack,0,2,exp,CMC,prod3,8,post1,10,69,5
125,measure,0,2,exp,CMC,prod3,9,post1,10,69,5
125,park,0,2,exp,CMC,prod1,1,post2,10,69,5
125,harvest,0,2,exp,CMC,prod1,2,post2,10,69,5
125,cover,0,2,exp,CMC,prod1,3,post2,10,69,5
125,shave,0,2,exp,CMC,prod1,4,post2,10,69,5
125,lose,0,2,exp,CMC,prod1,5,post2,10,69,5
125,put,0,2,exp,CMC,prod1,6,post2,10,69,5
125,learn,0,2,exp,CMC,prod1,7,post2,10,69,5
125,change,0,2,exp,CMC,prod1,8,post2,10,69,5
125,receive,0,2,exp,CMC,prod1,9,post2,10,69,5
125,hang,0,2,exp,CMC,prod1,10,post2,10,69,5
125,take,0,2,exp,CMC,prod1,11,post2,10,69,5
125,cook,0,2,exp,CMC,prod1,12,post2,10,69,5
130,pour,0,23,exp,CMC,prod3,10,a_pre,35,67,3
130,shave,0,23,exp,CMC,prod1,4,post2,35,67,3
130,take,0,23,exp,CMC,prod1,11,post2,35,67,3
131,park,0,58,exp,CMC,prod1,1,a_pre,35,50,4
131,learn,0,58,exp,CMC,prod1,7,a_pre,35,50,4
131,select,0,58,exp,CMC,prod2,2,post2,35,50,4
280,set,0,47,exp,FTF,prod2,1,a_pre,34,78,5
280,select,0,47,exp,FTF,prod2,2,a_pre,34,78,5
280,mount,0,47,exp,FTF,prod2,3,a_pre,34,78,5
280,study,0,47,exp,FTF,prod2,4,a_pre,34,78,5
280,hear,0,47,exp,FTF,prod2,5,a_pre,34,78,5
280,sing,0,47,exp,FTF,prod2,6,a_pre,34,78,5
280,cut,0,47,exp,FTF,prod2,7,a_pre,34,78,5
280,store,0,47,exp,FTF,prod2,8,a_pre,34,78,5
280,boil,0,47,exp,FTF,prod2,9,a_pre,34,78,5
280,vacuum,0,47,exp,FTF,prod2,10,a_pre,34,78,5
280,scrub,0,47,exp,FTF,prod2,11,a_pre,34,78,5
280,drink,0,47,exp,FTF,prod2,12,a_pre,34,78,5
280,park,0,47,exp,FTF,prod1,1,post1,34,78,5
280,harvest,0,47,exp,FTF,prod1,2,post1,34,78,5
280,cover,0,47,exp,FTF,prod1,3,post1,34,78,5
280,shave,0,47,exp,FTF,prod1,4,post1,34,78,5
280,lose,0,47,exp,FTF,prod1,5,post1,34,78,5
280,learn,0,47,exp,FTF,prod1,7,post1,34,78,5
280,change,0,47,exp,FTF,prod1,8,post1,34,78,5
280,receive,0,47,exp,FTF,prod1,9,post1,34,78,5
280,take,0,47,exp,FTF,prod1,11,post1,34,78,5
280,record,0,47,exp,FTF,prod3,2,post2,34,78,5
280,organize,0,47,exp,FTF,prod3,3,post2,34,78,5
280,wash,0,47,exp,FTF,prod3,5,post2,34,78,5
280,pump,0,47,exp,FTF,prod3,6,post2,34,78,5
280,perform,0,47,exp,FTF,prod3,7,post2,34,78,5
280,stack,0,47,exp,FTF,prod3,8,post2,34,78,5
280,measure,0,47,exp,FTF,prod3,9,post2,34,78,5
280,pour,0,47,exp,FTF,prod3,10,post2,34,78,5
280,wipe,0,47,exp,FTF,prod3,12,post2,34,78,5
290,put,0,22,exp,FTF,prod1,6,a_pre,32,68,1
290,learn,0,22,exp,FTF,prod1,7,a_pre,32,68,1
290,change,0,22,exp,FTF,prod1,8,a_pre,32,68,1
290,record,0,22,exp,FTF,prod3,2,post1,32,68,1
290,organize,0,22,exp,FTF,prod3,3,post1,32,68,1
290,display,0,22,exp,FTF,prod3,4,post1,32,68,1
290,wash,0,22,exp,FTF,prod3,5,post1,32,68,1
290,pump,0,22,exp,FTF,prod3,6,post1,32,68,1
290,measure,0,22,exp,FTF,prod3,9,post1,32,68,1
290,pour,0,22,exp,FTF,prod3,10,post1,32,68,1
290,have,0,22,exp,FTF,prod3,11,post1,32,68,1
290,wipe,0,22,exp,FTF,prod3,12,post1,32,68,1
290,set,0,22,exp,FTF,prod2,1,post2,32,68,1
290,select,0,22,exp,FTF,prod2,2,post2,32,68,1
290,study,0,22,exp,FTF,prod2,4,post2,32,68,1
290,hear,0,22,exp,FTF,prod2,5,post2,32,68,1
290,sing,0,22,exp,FTF,prod2,6,post2,32,68,1
290,cut,0,22,exp,FTF,prod2,7,post2,32,68,1
290,store,0,22,exp,FTF,prod2,8,post2,32,68,1
290,boil,0,22,exp,FTF,prod2,9,post2,32,68,1
290,vacuum,0,22,exp,FTF,prod2,10,post2,32,68,1
290,scrub,0,22,exp,FTF,prod2,11,post2,32,68,1
1260,select,0,78,exp,CMC,prod2,2,post1,22,56,10
1270,park,0,56,exp,CMC,prod1,1,post1,24,68,6
1270,harvest,0,56,exp,CMC,prod1,2,post1,24,68,6
1270,cover,0,56,exp,CMC,prod1,3,post1,24,68,6
1270,shave,0,56,exp,CMC,prod1,4,post1,24,68,6
1270,lose,0,56,exp,CMC,prod1,5,post1,24,68,6
1270,learn,0,56,exp,CMC,prod1,7,post1,24,68,6
1270,change,0,56,exp,CMC,prod1,8,post1,24,68,6
1270,receive,0,56,exp,CMC,prod1,9,post1,24,68,6
1270,hang,0,56,exp,CMC,prod1,10,post1,24,68,6
1270,cook,0,56,exp,CMC,prod1,12,post1,24,68,6
1270,vacuum,0,56,exp,CMC,prod2,10,post2,24,68,6
1270,scrub,0,56,exp,CMC,prod2,11,post2,24,68,6
1280,hear,0,12,exp,CMC,prod2,5,a_pre,20,64,3
1280,cut,0,12,exp,CMC,prod2,7,a_pre,20,64,3
1280,park,0,12,exp,CMC,prod1,1,post1,20,64,3
1280,harvest,0,12,exp,CMC,prod1,2,post1,20,64,3
1280,learn,0,12,exp,CMC,prod1,7,post1,20,64,3
1280,change,0,12,exp,CMC,prod1,8,post1,20,64,3
1280,perform,0,12,exp,CMC,prod3,7,post2,20,64,3
1290,harvest,0,61,exp,CMC,prod1,2,a_pre,41,74,6
1290,lose,0,61,exp,CMC,prod1,5,a_pre,41,74,6
1290,organize,0,61,exp,CMC,prod3,3,post2,41,74,6
58,eat,0,36,exp,FTF,prod3,1,a_pre,44,71,15
58,record,0,36,exp,FTF,prod3,2,a_pre,44,71,15
58,display,0,36,exp,FTF,prod3,4,a_pre,44,71,15
58,stack,0,36,exp,FTF,prod3,8,a_pre,44,71,15
58,measure,0,36,exp,FTF,prod3,9,a_pre,44,71,15
58,park,0,36,exp,FTF,prod1,1,post1,44,71,15
58,scrub,0,36,exp,FTF,prod2,11,post2,44,71,15
1,study,0,3,exp,FTF,prod2,4,a_pre,40,74,6
1,sing,0,3,exp,FTF,prod2,6,a_pre,40,74,6
2,eat,0,24,exp,FTF,prod3,1,post1,28,71,5
2,record,0,24,exp,FTF,prod3,2,post1,28,71,5
2,measure,0,24,exp,FTF,prod3,9,post1,28,71,5
2,wipe,0,24,exp,FTF,prod3,12,post1,28,71,5
2,select,0,24,exp,FTF,prod2,2,post2,28,71,5
2,study,0,24,exp,FTF,prod2,4,post2,28,71,5
2,hear,0,24,exp,FTF,prod2,5,post2,28,71,5
2,boil,0,24,exp,FTF,prod2,9,post2,28,71,5
2,vacuum,0,24,exp,FTF,prod2,10,post2,28,71,5
2,scrub,0,24,exp,FTF,prod2,11,post2,28,71,5
2,drink,0,24,exp,FTF,prod2,12,post2,28,71,5
14,study,0,39,exp,FTF,prod2,4,post2,33,91,5
14,sing,0,39,exp,FTF,prod2,6,post2,33,91,5
20,study,0,18,exp,FTF,prod2,4,a_pre,31,76,5
21,perform,0,12,exp,FTF,prod3,7,post1,23,41,6
26,wash,0,9,exp,FTF,prod3,5,post1,26,66,2
110,scrub,0,43,exp,CMC,prod2,11,post1,29,57,4
113,study,0,8,exp,CMC,prod2,4,post2,13,94,5
115,select,0,34,exp,CMC,prod2,2,post1,34,71,0
115,study,0,34,exp,CMC,prod2,4,post1,34,71,0
1,cut,1,3,exp,FTF,prod2,7,a_pre,40,74,6
1,harvest,1,3,exp,FTF,prod1,2,post2,40,74,6
1,lose,1,3,exp,FTF,prod1,5,post2,40,74,6
2,have,1,24,exp,FTF,prod3,11,post1,28,71,5
8,have,1,16,exp,FTF,prod3,11,a_pre,23,92,4
13,select,1,3,exp,FTF,prod2,2,post2,45,90,13
